Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
16/05/2026;;00000000010508;CEBOLA MIUDA KG;7,990;35,90;4,49;18,26;0,00;0,00;17,64;49,13;96,59;0,41;96,84;C;;
16/05/2026;;00000000012303;AGRIAO UN.;13,000;32,37;2,49;15,60;0,00;0,00;16,77;51,81;107,50;0,37;97,21;C;;
16/05/2026;;00000000012312;LOURO UN.;13,000;32,37;2,49;15,60;0,00;0,00;16,77;51,81;107,50;0,37;97,58;C;;
16/05/2026;;00000000010532;KIWI KG;1,165;29,12;25,00;19,60;0,00;0,00;9,52;32,71;48,61;0,33;97,91;C;;
16/05/2026;;00000000010529;MACA VERDE KG;1,690;28,70;16,98;19,72;0,00;0,00;8,98;31,28;45,52;0,33;98,24;C;;
16/05/2026;;00000000010526;COCO SECO KG;5,050;24,19;4,79;16,43;4,89;0,00;7,76;11,89;47,27;0,28;98,51;C;;
16/05/2026;;00000000010506;BERINJELA KG;2,735;18,56;6,79;10,34;0,00;0,00;8,22;44,30;79,53;0,21;98,72;C;;
16/05/2026;;00000000010521;MELAO COMUM KG;3,504;18,19;5,19;9,95;0,00;0,00;8,24;45,29;82,79;0,21;98,93;C;;
16/05/2026;;00000000007432;OVOS CAIPIRA C/12;1,000;12,99;12,99;10,00;0,00;0,00;2,99;23,02;29,90;0,15;99,08;C;;
16/05/2026;;00000000004793;ABOBORA SERGIPANA KG;2,325;11,60;4,99;8,14;0,00;0,00;3,46;29,85;42,55;0,13;99,21;C;;
16/05/2026;;00000000010530;MACA  ARGENTINA KG;0,590;11,20;18,98;6,87;0,00;0,00;4,33;38,68;63,08;0,13;99,34;C;;
16/05/2026;;00000000010523;ABACATE KG;1,890;8,29;4,39;11,45;0,00;0,00;-3,16;-38,16;-27,62;0,09;99,43;C;;
16/05/2026;;00000000011609;MOUSSE DE MARACUJA DA CASA P;2,000;7,98;3,99;0,00;0,00;0,00;7,98;100,00;0,00;0,09;99,52;C;;
16/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;1,000;6,99;6,99;0,00;0,00;0,00;6,99;100,00;0,00;0,08;99,60;C;;
16/05/2026;;00000000010511;REPOLHO ROXO KG;0,750;6,74;8,99;2,11;0,00;0,00;4,63;68,73;219,81;0,08;99,68;C;;
16/05/2026;;00000000012306;HORTELA UN;2,000;4,98;2,49;1,80;0,00;0,00;3,18;63,86;176,67;0,06;99,74;C;;
16/05/2026;;00000000005062;MAMAO PAPAIA UN.;1,000;4,49;4,49;3,54;0,00;0,00;0,95;21,16;26,84;0,05;99,79;C;;
16/05/2026;;00000000009982;MELAO UNID;1,000;4,49;4,49;0,00;0,00;0,00;4,49;100,00;0,00;0,05;99,84;C;;
16/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,05;99,88;C;;
16/05/2026;;00000000009239;BANANA PROMOCAO BDJ;1,000;2,99;2,99;0,00;0,36;0,28;2,99;78,75;0,00;0,03;99,92;C;;
16/05/2026;;00000000007308;SALSA G;3,000;2,97;0,99;10,50;0,00;0,00;-7,53;-253,54;-71,71;0,03;99,95;C;;
16/05/2026;;00000000004080;UVA PRETA S/ CAROCO KG;0,355;2,30;6,48;2,48;0,00;0,00;-0,18;-8,04;-7,44;0,03;99,98;C;;
16/05/2026;;00000000010514;GENGIBRE KG;0,135;2,00;14,81;0,83;0,00;0,07;1,17;54,95;140,24;0,02;100,00;C;;
17/05/2026;;00000000002494;BATATA LISA KG;121,500;934,35;7,69;291,87;0,00;0,00;642,48;68,76;220,13;15,03;15,03;A;;
17/05/2026;;00000000002519;OVOS CARTELA COM 30;23,000;420,67;18,29;270,66;0,00;0,00;150,01;35,66;55,42;6,77;21,79;A;;
17/05/2026;;00000000004801;BANANA PRATA KG;74,150;370,04;4,99;305,70;0,00;0,00;64,34;17,39;21,04;5,95;27,74;A;;
17/05/2026;;00000000010772;TOMATE ITALIANO KG;39,875;290,69;7,29;199,78;0,00;0,00;90,91;31,28;45,51;4,68;32,42;A;;
17/05/2026;;00000000008064;OVOS CARTELA COM 20;24,000;287,76;11,99;30,00;0,00;0,00;257,76;89,57;859,20;4,63;37,05;A;;
17/05/2026;;00000000002497;TOMATE CARMEM KG;37,510;269,69;7,19;202,72;0,00;0,00;66,97;24,83;33,04;4,34;41,38;A;;
17/05/2026;;00000000004799;CENOURA KG;34,690;242,52;6,99;97,13;0,00;0,00;145,39;59,95;149,68;3,90;45,28;A;;
17/05/2026;;00000000002495;CEBOLA GRAUDA KG;45,745;237,47;5,19;102,62;0,00;0,00;134,85;56,78;131,40;3,82;49,10;A;;
17/05/2026;;00000000012305;COENTRO UN.;75,000;186,75;2,49;127,50;0,00;0,00;59,25;31,73;46,47;3,00;52,11;A;;
17/05/2026;;00000000010522;MARACUJA KG;23,310;162,94;6,99;157,43;0,00;0,00;5,51;3,38;3,50;2,62;54,73;A;;
17/05/2026;;00000000010627;MACA GALA KG;18,110;162,84;8,99;176,75;0,00;0,00;-13,91;-8,54;-7,87;2,62;57,35;A;;
17/05/2026;;00000000010507;QUIABO KG;20,204;161,41;7,99;121,84;0,00;0,00;39,57;24,52;32,48;2,60;59,94;A;;
17/05/2026;;00000000000471;CARTELA OVOS C/12;20,000;139,80;6,99;137,48;0,00;0,00;2,32;1,66;1,69;2,25;62,19;A;;
17/05/2026;;00000000012302;ALFACE CRESPA UN.;70,000;139,30;1,99;139,79;0,00;0,00;-0,49;-0,35;-0,35;2,24;64,43;A;;
17/05/2026;;00000000002502;PIMENTAO KG;17,880;130,35;7,29;82,26;0,00;0,00;48,09;36,89;58,46;2,10;66,53;A;;
17/05/2026;;00000000010525;MANGA PALMER KG;20,405;122,19;5,99;105,41;0,00;0,00;16,78;13,73;15,92;1,97;68,49;A;;
17/05/2026;;00000000002496;ALHO KG;6,740;121,31;18,00;62,89;8,48;0,00;58,42;41,16;92,89;1,95;70,44;A;;
17/05/2026;;00000000012307;CHEIRO VERDE UN.;46,000;114,54;2,49;70,00;0,00;0,00;44,54;38,89;63,63;1,84;72,29;A;;
17/05/2026;;00000000002137;MACA GALA SC 850GR;20,000;99,80;4,99;38,80;0,00;0,00;61,00;61,12;157,22;1,61;73,89;A;;
17/05/2026;;00000000012304;COUVE UN.;40,000;99,60;2,49;60,00;0,00;0,00;39,60;39,76;66,00;1,60;75,49;A;;
17/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;8,000;85,52;10,69;54,00;0,00;0,00;31,52;36,86;58,37;1,38;76,87;A;;
17/05/2026;;00000000004803;JILO KG;10,600;84,69;7,99;56,07;0,00;0,00;28,62;33,79;51,03;1,36;78,23;A;;
17/05/2026;;00000000012320;SALSINHA UN;32,000;79,68;2,49;50,00;0,00;0,00;29,68;37,25;59,36;1,28;79,51;A;;
17/05/2026;;00000000011761;TANGERINA POKAN KG;18,625;74,30;3,99;79,16;0,00;0,00;-4,86;-6,54;-6,14;1,19;80,71;B;;
17/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;12,000;71,88;5,99;62,40;0,00;0,00;9,48;13,19;15,19;1,16;81,86;B;;
17/05/2026;;00000000010532;KIWI KG;2,605;65,10;24,99;43,82;0,00;0,00;21,28;32,69;48,58;1,05;82,91;B;;
17/05/2026;;00000000007432;OVOS CAIPIRA C/12;5,000;64,95;12,99;50,00;0,00;0,00;14,95;23,02;29,90;1,04;83,95;B;;
17/05/2026;;00000000004797;LARANJA PERA KG;18,085;64,91;3,59;40,87;0,00;0,00;24,04;37,03;58,81;1,04;85,00;B;;
17/05/2026;;00000000012309;BROCOLIS UN;10,000;58,90;5,89;62,00;0,00;0,00;-3,10;-5,26;-5,00;0,95;85,95;B;;
17/05/2026;;00000000004798;BETERRABA KG;9,180;54,07;5,89;40,48;0,00;0,00;13,59;25,13;33,56;0,87;86,82;B;;
17/05/2026;;00000000002498;LIMAO KG;15,425;49,24;3,19;30,17;0,00;0,00;19,07;38,73;63,22;0,79;87,61;B;;
17/05/2026;;00000000004804;INHAME KG;9,680;48,31;4,99;49,85;0,00;0,00;-1,54;-3,19;-3,09;0,78;88,38;B;;
17/05/2026;;00000000010505;ABOBRINHA KG;13,950;44,51;3,19;41,85;0,00;0,00;2,66;5,98;6,36;0,72;89,10;B;;
17/05/2026;;00000000004793;ABOBORA SERGIPANA KG;8,738;43,61;4,99;30,58;0,00;0,00;13,03;29,87;42,60;0,70;89,80;B;;
17/05/2026;;00000000007660;PERA WILLIAM KG;4,335;43,31;9,99;53,32;0,00;0,00;-10,01;-23,11;-18,77;0,70;90,50;B;;
17/05/2026;;00000000012303;AGRIAO UN.;14,000;34,86;2,49;16,80;0,00;0,00;18,06;51,81;107,50;0,56;91,06;B;;
17/05/2026;;00000000000258;CENOURA PROMOCAO KG;16,960;33,75;1,99;110,24;0,00;0,00;-76,49;-226,64;-69,38;0,54;91,60;B;;
17/05/2026;;00000000010526;COCO SECO KG;6,935;33,20;4,79;22,56;6,70;0,00;10,64;11,85;47,16;0,53;92,14;B;;
17/05/2026;;00000000004405;MOSTARDA UN;13,000;32,37;2,49;19,10;0,00;0,00;13,27;40,99;69,48;0,52;92,66;B;;
17/05/2026;;00000000004802;ABACAXI GRANDE UN.;4,000;31,96;7,99;22,00;0,00;0,00;9,96;31,16;45,27;0,51;93,17;B;;
17/05/2026;;00000000002456;BANANA DA TERRA KG;5,755;29,86;5,19;33,09;0,00;0,00;-3,23;-10,82;-9,76;0,48;93,65;B;;
17/05/2026;;00000000010530;MACA  ARGENTINA KG;1,555;29,53;18,99;17,83;0,00;0,00;11,69;39,60;65,57;0,47;94,13;B;;
17/05/2026;;00000000010512;PEPINO JAPONES KG;5,850;29,20;4,99;23,78;0,00;0,00;5,42;18,55;22,78;0,47;94,59;B;;
17/05/2026;;00000000010510;REPOLHO KG;5,575;28,94;5,19;14,38;0,00;0,00;14,56;50,32;101,28;0,47;95,06;C;;
17/05/2026;;00000000010531;MACA FUJI KG;2,050;28,68;13,99;27,41;0,00;0,00;1,27;4,43;4,64;0,46;95,52;C;;
17/05/2026;;00000000010506;BERINJELA KG;4,075;27,67;6,79;15,40;0,00;0,00;12,27;44,33;79,63;0,45;95,97;C;;
17/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;1,885;26,39;14,00;8,03;0,00;0,00;18,36;69,57;228,64;0,42;96,39;C;;
17/05/2026;;00000000010508;CEBOLA MIUDA KG;5,840;26,23;4,49;13,05;0,00;0,00;13,18;50,25;101,00;0,42;96,81;C;;
17/05/2026;;00000000001557;BATATA DOCE KG;6,390;25,50;3,99;23,96;0,00;0,00;1,54;6,03;6,42;0,41;97,22;C;;
17/05/2026;;00000000010521;MELAO COMUM KG;4,480;23,25;5,19;12,72;0,00;0,00;10,53;45,28;82,74;0,37;97,60;C;;
17/05/2026;;00000000010509;CEBOLA ROXA KG;3,415;22,86;6,69;14,02;0,00;0,00;8,84;38,67;63,04;0,37;97,96;C;;
17/05/2026;;00000000005062;MAMAO PAPAIA UN.;5,000;22,45;4,49;11,45;0,00;0,00;11,00;49,00;96,07;0,36;98,33;C;;
17/05/2026;;00000000004796;CHUCHU KG;4,965;17,84;3,59;27,18;0,00;0,00;-9,34;-52,37;-34,37;0,29;98,61;C;;
17/05/2026;;00000000010513;PEPINO KG;3,210;15,70;4,89;17,30;0,00;0,00;-1,60;-10,20;-9,26;0,25;98,86;C;;
17/05/2026;;00000000009239;BANANA PROMOCAO BDJ;5,000;14,95;2,99;0,00;1,85;1,11;14,95;80,20;0,00;0,24;99,11;C;;
17/05/2026;;00000000012306;HORTELA UN;6,000;14,94;2,49;5,40;0,00;0,00;9,54;63,86;176,67;0,24;99,35;C;;
17/05/2026;;00000000010529;MACA VERDE KG;0,660;11,21;16,98;7,70;0,00;0,00;3,51;31,29;45,54;0,18;99,53;C;;
17/05/2026;;00000000012312;LOURO UN.;4,000;9,96;2,49;4,80;0,00;0,00;5,16;51,81;107,50;0,16;99,69;C;;
17/05/2026;;00000000010514;GENGIBRE KG;0,465;6,88;14,80;2,84;0,00;0,64;4,04;49,45;142,16;0,11;99,80;C;;
17/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,00;0,00;0,00;1,49;22,96;29,80;0,10;99,90;C;;
17/05/2026;;00000000004991;BATATA LISA PROMOCAO KG;2,072;5,16;2,49;0,00;0,00;0,00;5,16;100,00;0,00;0,08;99,98;C;;
17/05/2026;;00000000007308;SALSA G;1,000;0,99;0,99;3,50;0,00;0,00;-2,51;-253,54;-71,71;0,02;100,00;C;;
18/05/2026;;00000000002494;BATATA LISA KG;93,865;728,62;7,76;195,47;0,00;0,00;533,15;73,17;272,76;12,66;12,66;A;;
18/05/2026;;00000000002519;OVOS CARTELA COM 30;32,000;585,28;18,29;371,08;0,00;0,00;214,20;36,60;57,72;10,17;22,83;A;;
18/05/2026;;00000000004799;CENOURA KG;46,485;324,89;6,99;130,94;0,00;0,00;193,95;59,70;148,13;5,65;28,48;A;;
18/05/2026;;00000000010772;TOMATE ITALIANO KG;38,665;281,70;7,29;178,48;0,00;0,00;103,22;36,64;57,83;4,90;33,38;A;;
18/05/2026;;00000000010522;MARACUJA KG;33,280;232,43;6,98;225,64;0,00;0,00;6,79;2,92;3,01;4,04;37,42;A;;
18/05/2026;;00000000002496;ALHO KG;12,145;218,58;18,00;107,83;15,30;0,00;110,75;43,67;102,71;3,80;41,22;A;;
18/05/2026;;00000000002495;CEBOLA GRAUDA KG;41,625;215,94;5,19;82,12;0,00;0,00;133,82;61,97;162,94;3,75;44,97;A;;
18/05/2026;;00000000004801;BANANA PRATA KG;41,230;205,74;4,99;170,37;0,00;0,00;35,37;17,19;20,76;3,58;48,54;A;;
18/05/2026;;00000000002497;TOMATE CARMEM KG;27,933;200,80;7,19;146,64;0,00;0,00;54,16;26,97;36,93;3,49;52,03;A;;
18/05/2026;;00000000000471;CARTELA OVOS C/12;26,000;181,74;6,99;168,74;0,00;0,00;13,00;7,15;7,70;3,16;55,19;A;;
18/05/2026;;00000000012305;COENTRO UN.;67,000;166,83;2,49;113,90;0,00;0,00;52,93;31,73;46,47;2,90;58,09;A;;
18/05/2026;;00000000011761;TANGERINA POKAN KG;34,850;139,05;3,99;139,87;0,00;0,00;-0,82;-0,59;-0,59;2,42;60,51;A;;
18/05/2026;;00000000012302;ALFACE CRESPA UN.;68,000;135,32;1,99;138,12;0,00;0,00;-2,80;-2,07;-2,03;2,35;62,86;A;;
18/05/2026;;00000000008064;OVOS CARTELA COM 20;11,000;131,89;11,99;0,00;0,00;0,00;131,89;100,00;0,00;2,29;65,15;A;;
18/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;12,000;128,28;10,69;80,00;0,00;0,00;48,28;37,64;60,35;2,23;67,38;A;;
18/05/2026;;00000000012307;CHEIRO VERDE UN.;50,000;124,50;2,49;75,60;0,00;0,00;48,90;39,28;64,68;2,16;69,55;A;;
18/05/2026;;00000000012304;COUVE UN.;41,000;102,09;2,49;61,50;0,00;0,00;40,59;39,76;66,00;1,77;71,32;A;;
18/05/2026;;00000000010627;MACA GALA KG;10,860;97,65;8,99;102,61;0,00;0,00;-4,96;-5,08;-4,83;1,70;73,02;A;;
18/05/2026;;00000000002137;MACA GALA SC 850GR;19,000;94,81;4,99;40,90;0,00;0,00;53,91;56,86;131,81;1,65;74,66;A;;
18/05/2026;;00000000002502;PIMENTAO KG;12,220;89,09;7,29;54,85;0,00;0,00;34,24;38,44;62,43;1,55;76,21;A;;
18/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;14,000;83,86;5,99;72,80;0,00;0,00;11,06;13,19;15,19;1,46;77,67;A;;
18/05/2026;;00000000010525;MANGA PALMER KG;12,885;77,16;5,99;68,16;0,00;0,00;9,00;11,66;13,20;1,34;79,01;A;;
18/05/2026;;00000000002498;LIMAO KG;24,020;76,64;3,19;47,94;0,00;0,00;28,70;37,45;59,87;1,33;80,34;B;;
18/05/2026;;00000000012320;SALSINHA UN;29,000;72,21;2,49;43,70;0,00;0,00;28,51;39,48;65,24;1,25;81,60;B;;
18/05/2026;;00000000010507;QUIABO KG;8,856;70,75;7,99;57,26;0,00;0,00;13,49;19,07;23,56;1,23;82,83;B;;
18/05/2026;;00000000004793;ABOBORA SERGIPANA KG;13,254;66,14;4,99;46,13;0,00;0,00;20,01;30,25;43,38;1,15;83,98;B;;
18/05/2026;;00000000004802;ABACAXI GRANDE UN.;8,000;63,92;7,99;45,00;0,00;0,00;18,92;29,60;42,04;1,11;85,09;B;;
18/05/2026;;00000000004804;INHAME KG;8,625;43,01;4,99;43,41;0,00;0,00;-0,40;-0,94;-0,93;0,75;85,84;B;;
18/05/2026;;00000000010510;REPOLHO KG;7,945;41,22;5,19;16,05;0,00;0,00;25,17;61,06;156,78;0,72;86,55;B;;
18/05/2026;;00000000004798;BETERRABA KG;6,940;40,84;5,88;30,61;0,00;0,00;10,23;25,06;33,44;0,71;87,26;B;;
18/05/2026;;00000000004803;JILO KG;5,055;40,39;7,99;26,74;0,00;0,00;13,65;33,79;51,04;0,70;87,96;B;;
18/05/2026;;00000000007432;OVOS CAIPIRA C/12;3,000;38,97;12,99;30,00;0,00;0,00;8,97;23,02;29,90;0,68;88,64;B;;
18/05/2026;;00000000010513;PEPINO KG;7,885;38,53;4,89;42,50;0,00;0,00;-3,97;-10,30;-9,34;0,67;89,31;B;;
18/05/2026;;00000000004405;MOSTARDA UN;15,000;37,35;2,49;22,50;0,00;0,00;14,85;39,76;66,00;0,65;89,96;B;;
18/05/2026;;00000000010509;CEBOLA ROXA KG;5,307;35,41;6,67;21,62;0,00;0,00;13,79;38,95;63,81;0,62;90,58;B;;
18/05/2026;;00000000007660;PERA WILLIAM KG;3,275;32,72;9,99;40,28;0,00;0,00;-7,56;-23,11;-18,77;0,57;91,14;B;;
18/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;5,000;32,45;6,49;25,00;0,00;0,00;7,45;22,96;29,80;0,56;91,71;B;;
18/05/2026;;00000000012306;HORTELA UN;13,000;32,37;2,49;11,70;0,00;0,00;20,67;63,86;176,67;0,56;92,27;B;;
18/05/2026;;00000000002456;BANANA DA TERRA KG;5,980;31,03;5,19;34,38;0,00;0,00;-3,35;-10,81;-9,76;0,54;92,81;B;;
18/05/2026;;00000000004797;LARANJA PERA KG;8,475;30,42;3,59;19,68;0,00;0,00;10,74;35,31;54,59;0,53;93,34;B;;
18/05/2026;;00000000012313;ALFACE LISA UN.;12,000;29,88;2,49;18,00;0,00;0,00;11,88;39,76;66,00;0,52;93,86;B;;
18/05/2026;;00000000010530;MACA  ARGENTINA KG;1,525;28,96;18,99;17,75;0,00;0,00;11,21;38,71;63,15;0,50;94,36;B;;
18/05/2026;;00000000012309;BROCOLIS UN;5,000;28,95;5,79;31,00;0,00;0,00;-2,05;-7,08;-6,61;0,50;94,86;B;;
18/05/2026;;00000000010505;ABOBRINHA KG;8,690;27,72;3,19;25,79;0,00;0,00;1,93;6,95;7,47;0,48;95,35;C;;
18/05/2026;;00000000012303;AGRIAO UN.;11,000;27,39;2,49;13,20;0,00;0,00;14,19;51,81;107,50;0,48;95,82;C;;
18/05/2026;;00000000001557;BATATA DOCE KG;5,790;23,10;3,99;21,71;0,00;0,00;1,39;6,01;6,39;0,40;96,22;C;;
18/05/2026;;00000000005062;MAMAO PAPAIA UN.;5,000;22,45;4,49;11,45;0,00;0,00;11,00;49,00;96,07;0,39;96,61;C;;
18/05/2026;;00000000004796;CHUCHU KG;5,030;18,07;3,59;29,16;0,00;0,00;-11,09;-61,40;-38,04;0,31;96,93;C;;
18/05/2026;;00000000010508;CEBOLA MIUDA KG;3,580;16,08;4,49;7,16;0,00;0,00;8,92;55,47;124,58;0,28;97,21;C;;
18/05/2026;;00000000010511;REPOLHO ROXO KG;1,785;16,05;8,99;5,02;0,00;0,00;11,03;68,75;219,99;0,28;97,49;C;;
18/05/2026;;00000000010514;GENGIBRE KG;1,060;15,68;14,79;6,48;0,00;1,45;9,20;49,45;142,10;0,27;97,76;C;;
18/05/2026;;00000000012312;LOURO UN.;6,000;14,94;2,49;7,20;0,00;0,00;7,74;51,81;107,50;0,26;98,02;C;;
18/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;2,000;13,98;6,99;0,00;0,00;0,00;13,98;100,00;0,00;0,24;98,26;C;;
18/05/2026;;00000000010512;PEPINO JAPONES KG;2,715;13,55;4,99;11,01;0,00;0,00;2,54;18,73;23,04;0,24;98,50;C;;
18/05/2026;;00000000010526;COCO SECO KG;2,660;12,72;4,78;8,67;2,54;0,00;4,05;11,83;46,69;0,22;98,72;C;;
18/05/2026;;00000000008283;OVOS CAIPIRA  CARTELA COM 30;1,000;12,49;12,49;0,00;0,00;0,00;12,49;100,00;0,00;0,22;98,93;C;;
18/05/2026;;00000000010532;KIWI KG;0,470;11,74;24,98;7,91;0,00;0,00;3,83;32,66;48,51;0,20;99,14;C;;
18/05/2026;;00000000010518;BANANA DAGUA KG;2,385;9,52;3,99;6,37;0,00;0,00;3,15;33,11;49,50;0,17;99,30;C;;
18/05/2026;;00000000010531;MACA FUJI KG;0,655;9,16;13,98;8,76;0,00;0,00;0,40;4,40;4,60;0,16;99,46;C;;
18/05/2026;;00000000010521;MELAO COMUM KG;1,550;8,04;5,19;4,40;0,00;0,00;3,64;45,25;82,64;0,14;99,60;C;;
18/05/2026;;00000000010506;BERINJELA KG;0,925;6,28;6,79;3,50;0,00;0,00;2,78;44,32;79,61;0,11;99,71;C;;
18/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;0,385;5,39;14,00;1,64;0,00;0,00;3,75;69,57;228,64;0,09;99,81;C;;
18/05/2026;;00000000002429;TOMATE CEREJA UN.;1,000;4,99;4,99;4,58;0,00;0,00;0,41;8,22;8,95;0,09;99,89;C;;
18/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,07;99,96;C;;
18/05/2026;;00000000010523;ABACATE KG;0,495;2,17;4,38;3,00;0,00;0,00;-0,83;-38,24;-27,66;0,04;100,00;C;;
19/05/2026;;00000000002494;BATATA LISA KG;147,335;1147,75;7,79;887,88;0,00;0,00;259,87;22,64;29,27;11,88;11,88;A;;
19/05/2026;;00000000002519;OVOS CARTELA COM 30;64,000;1091,26;17,05;858,33;0,00;0,00;232,93;21,35;27,14;11,30;23,18;A;;
19/05/2026;;00000000008064;OVOS CARTELA COM 20;42,000;503,58;11,99;0,00;0,00;0,00;503,58;100,00;0,00;5,21;28,40;A;;
19/05/2026;;00000000004799;CENOURA KG;65,105;455,12;6,99;387,03;0,00;0,00;68,09;14,96;17,59;4,71;33,11;A;;
19/05/2026;;00000000010772;TOMATE ITALIANO KG;57,450;418,78;7,29;353,21;0,00;0,00;65,57;15,66;18,56;4,34;37,45;A;;
19/05/2026;;00000000004801;BANANA PRATA KG;83,510;375,77;4,50;434,25;0,00;0,00;-58,48;-15,56;-13,47;3,89;41,34;A;;
19/05/2026;;00000000002495;CEBOLA GRAUDA KG;65,230;337,39;5,17;242,76;0,00;0,00;94,63;28,05;38,98;3,49;44,83;A;;
19/05/2026;;00000000012309;BROCOLIS UN;46,000;301,34;6,55;254,50;0,00;0,00;46,84;15,54;18,40;3,12;47,95;A;;
19/05/2026;;00000000011761;TANGERINA POKAN KG;71,755;286,36;3,99;223,52;0,00;0,00;62,84;21,95;28,12;2,97;50,91;A;;
19/05/2026;;00000000010507;QUIABO KG;35,661;284,93;7,99;296,17;0,00;0,00;-11,24;-3,95;-3,80;2,95;53,86;A;;
19/05/2026;;00000000002497;TOMATE CARMEM KG;39,585;284,65;7,19;258,22;0,00;0,00;26,43;9,29;10,24;2,95;56,81;A;;
19/05/2026;;00000000002496;ALHO KG;18,835;283,36;15,04;169,20;19,81;0,00;114,16;33,30;67,48;2,93;59,75;A;;
19/05/2026;;00000000002137;MACA GALA SC 850GR;45,000;224,55;4,99;178,31;0,00;0,00;46,24;20,59;25,93;2,33;62,07;A;;
19/05/2026;;00000000004797;LARANJA PERA KG;70,510;212,39;3,01;168,23;0,00;0,00;44,16;20,79;26,25;2,20;64,27;A;;
19/05/2026;;00000000012305;COENTRO UN.;82,000;202,91;2,47;133,00;0,00;0,00;69,91;34,45;52,56;2,10;66,37;A;;
19/05/2026;;00000000010522;MARACUJA KG;27,565;192,36;6,98;162,23;0,00;0,00;30,13;15,66;18,57;1,99;68,36;A;;
19/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;30,000;179,70;5,99;163,80;0,00;0,00;15,90;8,85;9,71;1,86;70,22;A;;
19/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;15,000;160,35;10,69;117,00;0,00;0,00;43,35;27,03;37,05;1,66;71,88;A;;
19/05/2026;;00000000010518;BANANA DAGUA KG;40,840;154,79;3,79;145,23;0,00;0,00;9,56;6,17;6,58;1,60;73,49;A;;
19/05/2026;;00000000002502;PIMENTAO KG;20,890;151,72;7,26;101,00;0,00;0,00;50,72;33,43;50,22;1,57;75,06;A;;
19/05/2026;;00000000005372;LARANJA CX FECHADA;2,000;149,98;74,99;0,00;0,00;0,00;149,98;100,00;0,00;1,55;76,61;A;;
19/05/2026;;00000000012302;ALFACE CRESPA UN.;89,000;135,63;1,52;113,43;0,00;0,00;22,20;16,37;19,57;1,40;78,01;A;;
19/05/2026;;00000000012304;COUVE UN.;70,000;127,41;1,82;93,00;0,00;0,00;34,41;27,01;37,00;1,32;79,33;A;;
19/05/2026;;00000000002498;LIMAO KG;37,419;119,39;3,19;94,77;0,00;0,00;24,62;20,63;25,99;1,24;80,57;B;;
19/05/2026;;00000000010525;MANGA PALMER KG;19,890;113,15;5,69;93,18;0,00;0,00;19,97;17,65;21,43;1,17;81,74;B;;
19/05/2026;;00000000004804;INHAME KG;21,875;103,32;4,72;84,07;0,00;0,00;19,25;18,63;22,89;1,07;82,81;B;;
19/05/2026;;00000000004793;ABOBORA SERGIPANA KG;19,499;97,29;4,99;68,25;0,00;0,00;29,04;29,85;42,56;1,01;83,82;B;;
19/05/2026;;00000000004803;JILO KG;10,720;85,72;8,00;56,71;0,00;0,00;29,01;33,84;51,16;0,89;84,71;B;;
19/05/2026;;00000000000471;CARTELA OVOS C/12;12,000;83,88;6,99;75,00;0,00;0,00;8,88;10,59;11,84;0,87;85,57;B;;
19/05/2026;;00000000011048;AIPIM KG;26,690;79,45;2,98;48,51;0,00;0,00;30,94;38,94;63,79;0,82;86,40;B;;
19/05/2026;;00000000004796;CHUCHU KG;20,345;73,04;3,59;64,63;0,00;0,00;8,41;11,52;13,02;0,76;87,15;B;;
19/05/2026;;00000000005062;MAMAO PAPAIA UN.;16,000;71,84;4,49;51,85;0,00;0,00;19,99;27,83;38,55;0,74;87,90;B;;
19/05/2026;;00000000012320;SALSINHA UN;27,000;67,15;2,49;38,50;0,00;0,00;28,65;42,67;74,42;0,70;88,59;B;;
19/05/2026;;00000000010505;ABOBRINHA KG;20,740;65,54;3,16;64,54;0,00;0,00;1,00;1,52;1,54;0,68;89,27;B;;
19/05/2026;;00000000012307;CHEIRO VERDE UN.;41,000;64,09;1,56;58,30;0,00;0,00;5,79;9,03;9,93;0,66;89,94;B;;
19/05/2026;;00000000007660;PERA WILLIAM KG;6,190;61,85;9,99;52,40;0,00;0,00;9,45;15,28;18,04;0,64;90,58;B;;
19/05/2026;;00000000001557;BATATA DOCE KG;13,125;61,56;4,69;47,43;0,00;0,00;14,13;22,96;29,80;0,64;91,21;B;;
